movie_id,description,language,released,rating,writer,director,cast,genre,name
"tt0109424","Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.","[ ""Cantonese"", ""English"", ""Japanese"", ""Hindi"", ""Mandarin"" ]",1996-03-08T00:00:00.000Z,8.1,"[ ""Kar-Wai Wong"" ]","[ ""Kar-Wai Wong"" ]","[ ""Brigitte Lin"", ""Tony Chiu Wai Leung"", ""Faye Wong"", ""Takeshi Kaneshiro"", ""Valerie Chow"", ""Jinquan Chen"", ""Lee-Na Kwan"", ""Zhiming Huang"", ""Liang Zhen"", ""Songshen Zuo"" ]","[ ""Comedy"", ""Drama"", ""Romance"" ]","Chungking Express"
"tt0238936","After his wealthy family prohibits him from marrying the woman he is in love with, Devdas Mukherjee's life spirals further and further out of control as he takes up alcohol and a life of vice to numb the pain.","[ ""Hindi"", ""Urdu"", ""Bengali"" ]",2002-07-12T00:00:00.000Z,7.6,"[ ""Saratchandra Chatterjee"", ""Prakash Kapadia"" ]","[ ""Sanjay Leela Bhansali"" ]","[ ""Shah Rukh Khan"", ""Madhuri Dixit"", ""Aishwarya Rai Bachchan"", ""Jackie Shroff"", ""Kiron Kher"", ""Smita Jaykar"", ""Tiku Talsania"", ""Vijayendra Ghatge"", ""Milind Gunaji"", ""Ananya Khare"", ""Manoj Joshi"", ""Ava Mukherjee"", ""Dina Pathak"", ""Vijay Crishna"", ""Muni Jha"" ]","[ ""Musical"", ""Romance"" ]","Devdas"
"tt4900716","A story revolving around a dysfunctional family of 2 brothers who visit their family and discover that their parents marriage is on the verge of collapse,the family is undergoing a financial crunch and much more as the drama unfolds.","[ ""Hindi"" ]",2016-03-18T00:00:00.000Z,7.9,"[ ""Shakun Batra"", ""Ayesha DeVitre"" ]","[ ""Shakun Batra"" ]","[ ""Sidharth Malhotra"", ""Fawad Khan"", ""Alia Bhatt"", ""Anahita Oberoi"", ""Vikram Kapadia"", ""Anuradha Chandan"", ""Pradeep Pradhan"", ""Fahim Shaikh"", ""Niti Apurva Patel"", ""Aalekh Kapoor"", ""Sukant Goel"", ""Gunavanthe Aditya"", ""Aakriti Dobhal"", ""Rajat Kapoor"", ""Rishi Kapoor"" ]","[ ""Comedy"", ""Drama"", ""Romance"" ]","Kapoor & Sons"
"tt1954470","A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.","[ ""Hindi"" ]",2012-08-02T00:00:00.000Z,8.300000000000001,"[ ""Akhilesh Jaiswal"", ""Anurag Kashyap"" ]","[ ""Anurag Kashyap"" ]","[ ""Manoj Bajpayee"", ""Richa Chadha"", ""Nawazuddin Siddiqui"", ""Tigmanshu Dhulia"", ""Jameel Khan"", ""Piyush Mishra"", ""Jaideep Ahlawat"", ""Huma Qureshi"", ""Zeishan Quadri"", ""Vipin Sharma"", ""Satyakam Anand"", ""Aditya Kumar"", ""Rajkummar Rao"", ""Vineet Kumar Singh"", ""Sankalp Acharekar"" ]","[ ""Action"", ""Crime"", ""Drama"" ]","Gangs of Wasseypur"
"tt4088588","Believing actor and goodwill ambassador Shah Rukh Khan can help her brother get an operation to restore his sight, a 10-year old girl takes her blind 8-year old brother on a trek across Rajasthan in search of the superstar.","[ ""Hindi"" ]",2016-06-17T00:00:00.000Z,8.199999999999999,"[ ""Nagesh Kukunoor"" ]","[ ""Nagesh Kukunoor"" ]","[ ""Krrish Chhabria"", ""Hetal Gada"", ""Vipin Sharma"", ""Gulfam Khan"", ""Idhant Singh"", ""Swastik Ram Chavan"", ""Narendar Singh Rajpurohit"", ""Vincent Daniel"", ""Harmeet Arora"", ""Sanjana Singh"", ""Rajiv Laxman"", ""Rishi Deshpande"", ""Vijay Maurya"", ""Pratyaksh Kalra"", ""Subramani Ramachandran"" ]","[ ""Drama"" ]","Rainbow"
"tt2140465","Tanu and Manu's marriage collapses. What happens when Manu meets Tanu's lookalike Kusum - and when Tanu returns?","[ ""Hindi"" ]",2015-05-22T00:00:00.000Z,7.8,"[ ""Himanshu Sharma"" ]","[ ""Aanand Rai"" ]","[ ""Madhavan"", ""Kangana Ranaut"", ""Jimmy Shergill"", ""Swara Bhaskar"", ""Deepak Dobriyal"", ""Manu Rishi Chadha"", ""Raj Awasti"", ""Mohammed Zeeshan Ayyub"", ""Eijaz Khan"", ""Aakash Dahiya"", ""Alex Jaep"" ]","[ ""Comedy"", ""Drama"", ""Romance"" ]","Tanu Weds Manu Returns"
"tt0449994","A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha.","[ ""Hindi"", ""Urdu"" ]",2008-02-15T00:00:00.000Z,7.6,"[ ""Haidar Ali"", ""Haidar Ali"" ]","[ ""Ashutosh Gowariker"" ]","[ ""Hrithik Roshan"", ""Aishwarya Rai Bachchan"", ""Sonu Sood"", ""Poonam Sinha"", ""Suhasini Mulay"", ""Ila Arun"", ""Raza Murad"", ""Kulbhushan Kharbanda"", ""Surendra Pal"", ""Rajesh Vivek"", ""Pramod Moutho"", ""Vishwa S. Badola"", ""Manava Naik"", ""Disha Vakani"", ""Dilnaz Irani"" ]","[ ""Action"", ""Adventure"", ""Biography"" ]","Jodhaa Akbar"
"tt2882328","The case of a missing girl takes us through a journey of human greed and brushes upon the egos and repressed emotions of the characters.","[ ""Hindi"" ]",2014-12-26T00:00:00.000Z,8.199999999999999,"[ ""Anurag Kashyap"" ]","[ ""Anurag Kashyap"" ]","[ ""Rahul Bhat"", ""Ronit Roy"", ""Tejaswini Kolhapure"", ""Vineet Kumar Singh"", ""Surveen Chawla"", ""Siddhant Kapoor"", ""Sandesh Jadhav"", ""Anshikaa Shrivastava"", ""Murari Kumar"", ""Abir Goswami"", ""Madhavi Singh"", ""Manoj Khalatkar"", ""Ajay Purkar"", ""Girish Kulkarni"", ""Jayant Gadekar"" ]","[ ""Crime"", ""Drama"", ""Mystery"" ]","Ugly"
"tt0420332","The story of the love between Veer Pratap Singh, an Indian, and Zaara Hayaat Khan, a Pakistani...a love so great it knows no boundaries...","[ ""Hindi"", ""Urdu"", ""Panjabi"" ]",2004-11-12T00:00:00.000Z,7.9,"[ ""Aditya Chopra"", ""Aditya Chopra"" ]","[ ""Yash Chopra"" ]","[ ""Shah Rukh Khan"", ""Preity Zinta"", ""Rani Mukerji"", ""Kiron Kher"", ""Divya Dutta"", ""Boman Irani"", ""Anupam Kher"", ""Amitabh Bachchan"", ""Hema Malini"", ""Manoj Bajpayee"", ""Zohra Segal"", ""S.M. Zaheer"", ""Tom Alter"", ""Akhilendra Mishra"", ""Arun Bali"" ]","[ ""Drama"", ""Musical"", ""Romance"" ]","Veer-Zaara"
"tt0242519","Three unemployed men find the answer to all their money problems when they recieve a call from a kidnapper. However, things do not go as planned...","[ ""Hindi"" ]",2000-03-31T00:00:00.000Z,8.5,"[ ""Siddique"", ""Lal"" ]","[ ""Priyadarshan"" ]","[ ""Akshay Kumar"", ""Paresh Rawal"", ""Sunil Shetty"", ""Tabu"", ""Om Puri"", ""Gulshan Grover"", ""Kulbhushan Kharbanda"", ""Mukesh Khanna"", ""Asrani"", ""Sulabha Arya"", ""Dinesh Hingoo"", ""Mushtaq Khan"", ""Razak Khan"", ""Kashmira Shah"", ""Namrata Shirodkar"" ]","[ ""Comedy"", ""Crime"", ""Thriller"" ]","Hera Pheri"
"tt0073707","After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture him.","[ ""Hindi"" ]",1975-08-15T00:00:00.000Z,8.5,"[ ""Javed Akhtar"", ""Salim Khan"" ]","[ ""Ramesh Sippy"" ]","[ ""Dharmendra"", ""Sanjeev Kumar"", ""Hema Malini"", ""Amitabh Bachchan"", ""Jaya Bhaduri"", ""Amjad Khan"", ""A.K. Hangal"", ""Satyendra Kapoor"", ""Iftekhar"", ""Leela Mishra"", ""Vikas Anand"", ""Mac Mohan"", ""Keshto Mukherjee"", ""Sachin"", ""Alankar Joshi"" ]","[ ""Action"", ""Adventure"", ""Comedy"" ]","Sholay"
"tt0112870","A young man and woman - both of Indian descent but born and raised in Britain - fall in love during a trip to Switzerland. However, the girl's traditional father takes her back to India to fulfill a betrothal promise.","[ ""Hindi"", ""Urdu"", ""English"", ""Panjabi"" ]",1995-10-20T00:00:00.000Z,8.199999999999999,"[ ""Aditya Chopra"", ""Aditya Chopra"" ]","[ ""Aditya Chopra"" ]","[ ""Shah Rukh Khan"", ""Kajol"", ""Amrish Puri"", ""Farida Jalal"", ""Anupam Kher"", ""Satish Shah"", ""Achala Sachdev"", ""Himani Shivpuri"", ""Pooja Ruparel"", ""Damyanti Puri"", ""Lalit Tiwari"", ""Hemlata Deepak"", ""Mohit Kumar"", ""Mansoor Merchant"", ""Govind Khatri"" ]","[ ""Comedy"", ""Drama"", ""Musical"" ]","Dilwale Dulhania Le Jayenge"
"tt5310090","The story of a former boxer who quits boxing following a fallout with the authorities over the underlying politics but goes on to coach a fisherwoman to fulfill his dream through her.","[ ""Hindi"" ]",2016-01-29T00:00:00.000Z,7.7,"[ ""Sudha Kongara"", ""Sudha Kongara"" ]","[ ""Sudha Kongara"" ]","[ ""Madhavan"", ""Ritika Singh"", ""Mumtaz Sorcar"", ""Nassar"", ""Radha Ravi"", ""Zakir Hussain"", ""Kaali Venkat"", ""Baljinder Kaur"", ""Bipin"", ""Olympic Devarajan"", ""M.K. Raina"" ]","[ ""Action"", ""Drama"", ""Sport"" ]","Saala Khadoos"
"tt1093370","A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.","[ ""Hindi"", ""Panjabi"", ""English"" ]",2007-10-26T00:00:00.000Z,8.0,"[ ""Imtiaz Ali"" ]","[ ""Imtiaz Ali"" ]","[ ""Shahid Kapoor"", ""Kareena Kapoor"", ""Tarun Arora"", ""Dara Singh"", ""Pavan Malhotra"", ""Kamal Tiwari"", ""Kiran Juneja"", ""Divya Shah"", ""Saumya Tandon"", ""Nihar Thakkar"", ""Manushka Khisty"", ""F.J. Jussawala"", ""Vishal Om Prakash"", ""Rohini Sahni"", ""Deepak Sharma"" ]","[ ""Comedy"", ""Drama"", ""Romance"" ]","Jab We Met"
"tt3390572","A young man returns to Kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate.","[ ""Hindi"" ]",2014-10-02T00:00:00.000Z,8.199999999999999,"[ ""William Shakespeare"", ""Basharat Peer"" ]","[ ""Vishal Bhardwaj"" ]","[ ""Tabu"", ""Shahid Kapoor"", ""Shraddha Kapoor"", ""Kay Kay Menon"", ""Narendra Jha"", ""Kulbhushan Kharbanda"", ""Lalit Parimoo"", ""Ashish Vidyarthi"", ""Aamir Bashir"", ""Sumit Kaul"", ""Rajat Bhagat"", ""Ashwath Bhatt"", ""Irrfan Khan"", ""Anshuman Malhotra"", ""Mohommed Ali Shah"" ]","[ ""Action"", ""Crime"", ""Drama"" ]","Haider"
"tt3767372","A quirky comedy about the relationship between a daughter and her aging father, whose eccentricities drive everyone crazy.","[ ""Hindi"", ""Bengali"" ]",2015-05-08T00:00:00.000Z,7.6,"[ ""Juhi Chaturvedi"" ]","[ ""Shoojit Sircar"" ]","[ ""Amitabh Bachchan"", ""Deepika Padukone"", ""Irrfan Khan"", ""Moushumi Chatterjee"", ""Raghuvir Yadav"", ""Jishu Sengupta"", ""Balendra Singh"", ""Swaroopa Ghosh"", ""Sajal Bhattacharya"", ""Rupsa Banerjee"", ""Nutan Mathur"", ""Prerna Chawla"", ""Kanupriya"", ""Aniruddha Roy Chowdhury"", ""Bishwadeep Chatterjee"" ]","[ ""Comedy"", ""Drama"" ]","Piku"
"tt0375611","The cathartic tale of a young woman who can't see, hear or talk and the teacher who brings a ray of light into her dark world.","[ ""Hindi"", ""English"" ]",2005-02-04T00:00:00.000Z,8.300000000000001,"[ ""Sanjay Leela Bhansali"", ""Bhavani Iyer"" ]","[ ""Sanjay Leela Bhansali"" ]","[ ""Amitabh Bachchan"", ""Rani Mukerji"", ""Shernaz Patel"", ""Ayesha Kapoor"", ""Dhritiman Chatterjee"", ""Sillo Mahava"", ""Chippy Gangjee"", ""Mahabanoo Mody-Kotwal"", ""Salome"", ""Kenny Desai"", ""Arif Shah"", ""Bomie E. Dotiwala"", ""Jeroo Shroff"", ""Bomi Kapadia"", ""Kamal Adib"" ]","[ ""Drama"" ]","Black"
"tt1821480","A pregnant woman's search for her missing husband takes her from London to Kolkata, but everyone she questions denies having ever met him.","[ ""Hindi"", ""Bengali"" ]",2012-03-09T00:00:00.000Z,8.199999999999999,"[ ""Sujoy Ghosh"", ""Sujoy Ghosh"" ]","[ ""Sujoy Ghosh"" ]","[ ""Vidya Balan"", ""Parambrata Chatterjee"", ""Dhritiman Chatterjee"", ""Saswata Chatterjee"", ""Indraneil Sengupta"", ""Nawazuddin Siddiqui"", ""Darshan Jariwala"", ""Sk. Azad Ahmed"", ""Masood Akhtar"", ""Mohd. Faiz Alam"", ""Roshni Ali"", ""Anindya Pulak Banerjee"", ""Kamalika Banerjee"", ""Dibyendu Bardhan"", ""Paresh Bhowmick"" ]","[ ""Drama"", ""Mystery"", ""Thriller"" ]","Kahaani"
"tt0240200","The film examines the plight of a group of widows forced into poverty at a temple in the holy city of Varanasi. It focuses on a relationship between one of the widows, who wants to escape the social restrictions imposed on widows, and a man who is from the highest caste and a follower of Mahatma Gandhi.","[ ""Hindi"", ""Sanskrit"" ]",2006-05-26T00:00:00.000Z,7.8,"[ ""Anurag Kashyap"", ""Deepa Mehta"" ]","[ ""Deepa Mehta"" ]","[ ""Sarala Kariyawasam"", ""Buddhi Wickrama"", ""Rinsly Weerarathne"", ""Iranganie Serasinghe"", ""Hermantha Gamage"", ""Ronica Sajnani"", ""Manorama"", ""Rishma Malik"", ""Meera Biswas"", ""Vidula Javalgekar"", ""Seema Biswas"", ""Lisa Ray"", ""Sanoja Bibile"", ""Dolly Ahluwalia"", ""John Abraham"" ]","[ ""Drama"", ""Romance"" ]","Water"
"tt0400234","Black Friday is a film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.","[ ""Hindi"" ]",2007-02-09T00:00:00.000Z,8.6,"[ ""Anurag Kashyap"", ""Hussain Zaidi"" ]","[ ""Anurag Kashyap"" ]","[ ""Kay Kay Menon"", ""Pavan Malhotra"", ""Aditya Srivastava"", ""Dibyendu Bhattacharya"", ""Kishore Kadam"", ""Gajraj Rao"", ""Zakir Hussain"", ""Imtiaz Ali"", ""Raj Arjun"", ""Ragesh Asthana"", ""Sushovan Banerjee"", ""Asif Basra"", ""Aditya Bhattacharya"", ""Uday Chandra"", ""Raj Singh Chaudhary"" ]","[ ""Crime"", ""Drama"", ""Thriller"" ]","Black Friday"
"tt0093603","The aging patriarch of an organized mafia dynasty looks out for a way to die with minimum pain and maximum repletion.","[ ""Tamil"", ""Hindi"", ""English"" ]",1987-07-31T00:00:00.000Z,8.9,"[ ""Balakumaran"", ""Rajasri"" ]","[ ""Mani Ratnam"" ]","[ ""Kamal Haasan"", ""Saranya Ponvannan"", ""Delhi Ganesh"", ""Janagaraj"", ""Karthika"", ""Nassar"", ""Tinnu Anand"", ""Nizhalgal Ravi"", ""M.V. Vasudeva Rao"" ]","[ ""Crime"", ""Drama"" ]","Nayakan"
"tt0172684","During their college years, Anjali was in love with her best-friend Rahul, but he had eyes only for Tina. Years later, Rahul and the now-deceased Tina's eight-year-old daughter attempts to reunite her father and Anjali.","[ ""Hindi"", ""Urdu"", ""English"" ]",1998-10-16T00:00:00.000Z,7.8,"[ ""Karan Johar"", ""Karan Johar"" ]","[ ""Karan Johar"" ]","[ ""Shah Rukh Khan"", ""Kajol"", ""Rani Mukerji"", ""Farida Jalal"", ""Reema Lagoo"", ""Archana Puran Singh"", ""Himani Shivpuri"", ""Johnny Lever"", ""Anupam Kher"", ""Sana Saeed"", ""Parzaan Dastur"", ""Salman Khan"", ""Geeta Kapoor"", ""Farah Khan"" ]","[ ""Comedy"", ""Drama"", ""Musical"" ]","Kuch Kuch Hota Hai"
"tt3863552","A man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.","[ ""Hindi"", ""Urdu"", ""Panjabi"" ]",2015-07-17T00:00:00.000Z,8.1,"[ ""Vijayendra Prasad"", ""Vijayendra Prasad"" ]","[ ""Kabir Khan"" ]","[ ""Salman Khan"", ""Kareena Kapoor"", ""Nawazuddin Siddiqui"", ""Harshaali Malhotra"", ""Sharat Saxena"", ""Alka Badola Kaushal"", ""Meher Vij"", ""Rajesh Sharma"", ""Mir Sarwar"", ""Shahid Afridi"", ""Yudhvir Dahiya"", ""Kamlesh Gill"", ""Najeem Khan"", ""Om Puri"", ""Adnan Sami"" ]","[ ""Action"", ""Comedy"", ""Drama"" ]","Bajrangi Bhaijaan"
"tt2356180","The truth behind the ascension of Milkha ""The Flying Sikh"" Singh who was scarred because of the India-Pakistan partition.","[ ""Hindi"" ]",2013-07-12T00:00:00.000Z,8.300000000000001,"[ ""Prasoon Joshi"" ]","[ ""Rakeysh Omprakash Mehra"" ]","[ ""Farhan Akhtar"", ""Sonam Kapoor"", ""Pavan Malhotra"", ""Art Malik"", ""Japtej Singh"", ""Yograj Singh"", ""Jass Bhatia"", ""Rebecca Breeds"", ""Divjot Singh Chandhok"", ""Chinmay Chandraunshuh"", ""Divya Dutta"", ""Chandan Gill"", ""Dev Gill"", ""Sumit Gulati"", ""Sanjay Gurbaxani"" ]","[ ""Action"", ""Biography"", ""Drama"" ]","Bhaag Milkha Bhaag"
"tt0374887","A gangster sets out to fulfill his father's dream of becoming a doctor.","[ ""Hindi"" ]",2003-12-19T00:00:00.000Z,8.4,"[ ""Vidhu Vinod Chopra"", ""Rajkumar Hirani"" ]","[ ""Rajkumar Hirani"" ]","[ ""Sunil Dutt"", ""Sanjay Dutt"", ""Arshad Warsi"", ""Gracy Singh"", ""Boman Irani"", ""Rohini Hattangadi"", ""Kurush Deboo"", ""Jimmy Shergill"", ""Yatin Karyekar"", ""Suresh Chatwal"", ""Neha Dubey"", ""Mumait Khan"", ""Priya Bapat"", ""Anuradha Chandan"", ""Chirkut"" ]","[ ""Comedy"", ""Drama"" ]","Munna Bhai M.B.B.S."
"tt0499375","A villager, Gurukant Desai, arrives in Bombay 1958, and rises from its streets to become the GURU, the biggest tycoon in Indian history.","[ ""Hindi"" ]",2007-01-12T00:00:00.000Z,7.8,"[ ""Mani Ratnam"", ""Vijay Krishna Acharya"" ]","[ ""Mani Ratnam"" ]","[ ""Mithun Chakraborty"", ""Abhishek Bachchan"", ""Aishwarya Rai Bachchan"", ""Madhavan"", ""Vidya Balan"", ""Roshan Seth"", ""Mallika Sherawat"", ""Sunil Agarwal"", ""Murad Ali"", ""Anoushka"", ""Ashoi"", ""Arya Babbar"", ""Arjan Bajwa"", ""Mukesh Bhatt"", ""Dhritiman Chatterjee"" ]","[ ""Biography"", ""Drama"", ""Musical"" ]","Guru"
"tt2181831","The account of Human Rights lawyer Shahid Azmi, an ordinary citizen with an extraordinary commitment to justice.","[ ""Hindi"", ""Hindi"" ]",2013-10-18T00:00:00.000Z,8.300000000000001,"[ ""Sameer Gautam Singh"", ""Sameer Gautam Singh"" ]","[ ""Hansal Mehta"" ]","[ ""Rajkummar Rao"", ""Prabhleen Sandhu"", ""Mohammed Zeeshan Ayyub"", ""Baljinder Kaur"", ""Tigmanshu Dhulia"", ""Kay Kay Menon"", ""Vipin Sharma"", ""Shalini Vatsa"", ""Vinod Rawat"", ""Suvinder Pal"", ""Pawan Kumar"", ""Vivek Ghamande"", ""Paritosh Sand"", ""Prabal Panjabi"", ""Yusuf Husain"" ]","[ ""Biography"", ""Crime"", ""Drama"" ]","Shahid"
"tt3447364","The origin story of famous Bengali sleuth Byomkesh Bakshi created by Saradindu Bandopadhyay.","[ ""Hindi"" ]",2015-04-03T00:00:00.000Z,7.7,"[ ""Urmi Juvekar"", ""Dibakar Banerjee"" ]","[ ""Dibakar Banerjee"" ]","[ ""Sushant Singh Rajput"", ""Anand Tiwari"", ""Divya Menon"", ""Swastika Mukherjee"", ""Neeraj Kabi"", ""Mark Bennington"", ""Meiyang Chang"", ""Takanori Higuchi"", ""Kaushik Ghosh"", ""Shivam"", ""Pradipto Kumar Chakraborty"", ""Arindol Bagchi"", ""Anindya Pulak Banerjee"", ""Moumita Chakraborty"", ""Peter Wong"" ]","[ ""Action"", ""Mystery"", ""Thriller"" ]","Detective Byomkesh Bakshy!"
"tt3322420","A Delhi girl from a traditional family sets out on a solo honeymoon after her marriage gets cancelled.","[ ""Hindi"", ""English"", ""French"", ""Japanese"", ""Dutch"" ]",2014-03-07T00:00:00.000Z,8.4,"[ ""Vikas Bahl"", ""Chaitally Parmar"" ]","[ ""Vikas Bahl"" ]","[ ""Kangana Ranaut"", ""Rajkummar Rao"", ""Lisa Haydon"", ""Jeffrey Ho"", ""Marco Canadea"", ""Guithob Joseph"", ""Yogendra Tikku"", ""Alka Badola Kaushal"", ""Tripta Lakhanpal"", ""Chinmay Chandraunshuh"", ""Nayani Dixit"", ""Sabeeka Imam"", ""Ayaan Malik"", ""Ramesh Kalra"", ""Poonam Mathur"" ]","[ ""Adventure"", ""Comedy"", ""Drama"" ]","Queen"
"tt5600714","A social drama full of black humour set in the milieu of Karnal's blood theft mafia.","[ ""Hindi"" ]",2016-04-22T00:00:00.000Z,7.9,"[ ""Syed Ahmad Afzal"", ""Pankaj Matta"" ]","[ ""Syed Ahmad Afzal"" ]","[ ""Randeep Hooda"", ""Akshay Oberoi"", ""Rajneesh Duggal"", ""Piaa Bajpai"", ""Meenakshi Dixit"", ""Rajendra Sethi"", ""Kumar Saurabh"", ""Jaihind Kumar"", ""Abhimanue Arun"" ]","[ ""Action"", ""Crime"", ""Drama"" ]","Laal Rang"
"tt3848892","An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.","[ ""Hindi"" ]",2015-01-23T00:00:00.000Z,8.1,"[ ""Neeraj Pandey"" ]","[ ""Neeraj Pandey"" ]","[ ""Akshay Kumar"", ""Danny Denzongpa"", ""Rana Daggubati"", ""Tapsee Pannu"", ""Kay Kay Menon"", ""Sushant Singh"", ""Madhurima Tuli"", ""Mikaal Zulfikar"", ""Hasan Noman"", ""Rasheed Naz"", ""Kerem Sarikaya"", ""Zachary Coffin"", ""Anupam Kher"", ""Karan Aanand"", ""Kiran Anand"" ]","[ ""Action"", ""Crime"", ""Thriller"" ]","Baby"
"tt1327035","After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?","[ ""Hindi"", ""Panjabi"", ""English"", ""French"", ""Tamil"" ]",2009-02-06T00:00:00.000Z,8.1,"[ ""Saratchandra Chatterjee"", ""Abhay Deol"" ]","[ ""Anurag Kashyap"" ]","[ ""Abhay Deol"", ""Mahie Gill"", ""Kalki Koechlin"", ""Dibyendu Bhattacharya"", ""Sinbad Phgura"", ""Ammo 'Too Sweet'"", ""Jimi the Quiff"", ""Parakh Madan"", ""Kuldeep Singh"", ""Gurkirtan"", ""Sanjay Kumar"", ""Aseem Sharma"", ""Satwant Kaur"", ""Shena Gamat"", ""Helen Jones"" ]","[ ""Comedy"", ""Drama"", ""Romance"" ]","Dev.D"
"tt0104561","A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race.","[ ""Hindi"" ]",1992-05-22T00:00:00.000Z,8.300000000000001,"[ ""Nasir Hussain"", ""Mansoor Khan"" ]","[ ""Mansoor Khan"" ]","[ ""Aamir Khan"", ""Ayesha Jhulka"", ""Deepak Tijori"", ""Pooja Bedi"", ""Kulbhushan Kharbanda"", ""Mamik"", ""Kiran Zaveri"", ""Ahmed Khan"", ""Ravindra Kapoor"", ""Deb Mukherjee"", ""Aditya Lakhia"", ""Deven Bhojani"", ""Miki Khan"", ""Prakash"", ""Suraj Thapar"" ]","[ ""Comedy"", ""Drama"", ""Romance"" ]","Jo Jeeta Wohi Sikandar"
"tt1230165","Four friends reunite to relive their moments of glory as a rock band.","[ ""Hindi"", ""English"" ]",2008-08-29T00:00:00.000Z,7.9,"[ ""Farhan Akhtar"", ""Pubali Chaudhuri"" ]","[ ""Abhishek Kapoor"" ]","[ ""Arjun Rampal"", ""Farhan Akhtar"", ""Luke Kenny"", ""Purab Kohli"", ""Prachi Desai"", ""Shahana Goswami"", ""Koel Purie"", ""Nicolette Bird"", ""Sai Gundewar"", ""Suraj Jagan"", ""Reema Kagti"", ""Jameel Khan"", ""Himanshu Powdwal"", ""Cline Rodriguez"", ""Dalip Tahil"" ]","[ ""Drama"", ""Music"" ]","Rock On!!"
